ID, GeneralWeight, Valence, HappinessWeight, SadnessWeight, AngerWeight, FearWeight, DisgustWeight, SurpriseWeight
src/Origem//L002-157,0.5625,-1,0.19999999999999998,0.225,0.14285714285714285,0.0875,0.14285714285714285,0.0
